273,L9,FALSE,ALHT Deer_140.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,28.666,28.666,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.342,0.97,N,N,N
274,L10,FALSE,ALHT Deer_140.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
275,L11,FALSE,ALHT Deer_140.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,N,N
276,L12,FALSE,ALHT Deer_140.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
277,L13,FALSE,ALHT Deer_140.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
278,L14,FALSE,ALHT Deer_140.2,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.482,0,Y,N,Y
279,L15,FALSE,ALHT Deer_140.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
280,L16,FALSE,ALHT Deer_140.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.733,27.733,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.204,0.973,N,N,N
281,L17,FALSE,XB,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,31.505,31.505,,,,,TRUE,0.08,TRUE,1,40,,,,,,0.403,0.368,N,N,N
282,L18,FALSE,XB,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
283,L19,FALSE,XB,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
284,L20,FALSE,XB,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.314,0,N,Y,Y
285,L21,FALSE,XB,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
286,L22,FALSE,XB,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
287,L23,FALSE,XB,Powassan virus,UNKNOWN,FAM,NFQ-MGB,39.577,39.577,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,N,Y
288,L24,FALSE,XB,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.96,27.96,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.192,0.983,N,N,N
289,M1,FALSE,eq02440635,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,30.983,30.983,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.335,0.969,N,N,N
290,M2,FALSE,eq02440635,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
291,M3,FALSE,eq02440635,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
292,M4,FALSE,eq02440635,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
293,M5,FALSE,eq02440635,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
294,M6,FALSE,eq02440635,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
295,M7,FALSE,eq02440635,Powassan virus,UNKNOWN,FAM,NFQ-MGB,27.092,27.092,,,,,TRUE,0.04,TRUE,1,40,,,,,,1.124,0.911,N,N,Y
296,M8,FALSE,eq02440635,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.883,27.883,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.201,0.988,N,N,N
297,M9,FALSE,eq02440616.3,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,27.703,27.703,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.332,0.981,N,N,N
298,M10,FALSE,eq02440616.3,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
299,M11,FALSE,eq02440616.3,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
300,M12,FALSE,eq02440616.3,B. mayonii,UNKNOWN,FAM,NFQ-MGB,18.735,18.735,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.412,0.147,N,N,Y
301,M13,FALSE,eq02440616.3,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
302,M14,FALSE,eq02440616.3,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
303,M15,FALSE,eq02440616.3,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
304,M16,FALSE,eq02440616.3,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.307,27.307,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.21,0.977,N,N,N
305,M17,FALSE,ALHT Deer_147.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,29.385,29.385,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.345,0.978,N,N,N
306,M18,FALSE,ALHT Deer_147.1,B. microti,UNKNOWN,FAM,NFQ-MGB,34.844,34.844,,,,,TRUE,0.183,TRUE,1,40,,,,,,1.344,0.975,N,N,N
307,M19,FALSE,ALHT Deer_147.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
308,M20,FALSE,ALHT Deer_147.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
309,M21,FALSE,ALHT Deer_147.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
310,M22,FALSE,ALHT Deer_147.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
311,M23,FALSE,ALHT Deer_147.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
312,M24,FALSE,ALHT Deer_147.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.817,27.817,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.197,0.978,N,N,N
313,N1,FALSE,eq02440775.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.08,TRUE,1,40,,,,,,0.375,0,N,Y,N
314,N2,FALSE,eq02440775.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
315,N3,FALSE,eq02440775.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
316,N4,FALSE,eq02440775.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
317,N5,FALSE,eq02440775.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
318,N6,FALSE,eq02440775.1,E. muris,UNKNOWN,FAM,NFQ-MGB,34.717,34.717,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0.117,Y,N,Y
319,N7,FALSE,eq02440775.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,15.567,15.567,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.549,0.091,N,N,Y
320,N8,FALSE,eq02440775.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.626,27.626,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.206,0.985,N,N,N
321,N9,FALSE,ALHT Deer_140.3,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,33.566,33.566,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.299,0.941,N,N,N
322,N10,FALSE,ALHT Deer_140.3,B. microti,UNKNOWN,FAM,NFQ-MGB,35.036,35.036,,,,,TRUE,0.183,TRUE,1,40,,,,,,1.37,0.976,N,N,N
323,N11,FALSE,ALHT Deer_140.3,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0.232,0,N,Y,N
324,N12,FALSE,ALHT Deer_140.3,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
325,N13,FALSE,ALHT Deer_140.3,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
326,N14,FALSE,ALHT Deer_140.3,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
327,N15,FALSE,ALHT Deer_140.3,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.631,25.631,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.46,0.227,N,N,Y
328,N16,FALSE,ALHT Deer_140.3,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.694,27.694,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.208,0.985,N,N,N
329,N17,FALSE,NTC,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,28.33,28.33,,,,,TRUE,0.08,TRUE,1,40,,,,,,0.243,0.199,N,N,N
330,N18,FALSE,NTC,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
331,N19,FALSE,NTC,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,N,N
332,N20,FALSE,NTC,B. mayonii,UNKNOWN,FAM,NFQ-MGB,31.861,31.861,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0.255,N,N,Y
333,N21,FALSE,NTC,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,N,Y,N
334,N22,FALSE,NTC,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
335,N23,FALSE,NTC,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
336,N24,FALSE,NTC,Extraction Control,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.127,TRUE,1,40,,,,,,0,0,Y,Y,N
337,O1,FALSE,EQ02440606,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.08,TRUE,1,40,,,,,,0,0,N,Y,N
338,O2,FALSE,EQ02440606,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
339,O3,FALSE,EQ02440606,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,N,N
340,O4,FALSE,EQ02440606,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,N,Y
341,O5,FALSE,EQ02440606,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
342,O6,FALSE,EQ02440606,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
343,O7,FALSE,EQ02440606,Powassan virus,UNKNOWN,FAM,NFQ-MGB,13.99,13.99,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.59,0.148,N,N,Y
344,O8,FALSE,EQ02440606,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.892,27.892,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.213,0.979,N,N,N
345,O9,FALSE,eq02440616.4,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.08,TRUE,1,40,,,,,,0,0,Y,Y,N
346,O10,FALSE,eq02440616.4,B. microti,UNKNOWN,FAM,NFQ-MGB,30.018,30.018,,,,,TRUE,0.183,TRUE,1,40,,,,,,1.405,0.984,N,N,N
347,O11,FALSE,eq02440616.4,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0.246,0,N,N,N
348,O12,FALSE,eq02440616.4,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,N,Y
349,O13,FALSE,eq02440616.4,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
350,O14,FALSE,eq02440616.4,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
351,O15,FALSE,eq02440616.4,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.65,25.65,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.389,0.152,N,N,Y
352,O16,FALSE,eq02440616.4,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.521,27.521,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.204,0.982,N,N,N
353,O17,FALSE,ALHT Deer_147.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,33.32,33.32,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.209,0.966,N,N,N
354,O18,FALSE,ALHT Deer_147.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
355,O19,FALSE,ALHT Deer_147.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,38.791,38.791,,,,,TRUE,0.16,TRUE,1,40,,,,,,1.013,0.221,N,N,N
356,O20,FALSE,ALHT Deer_147.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.362,0,N,Y,Y
357,O21,FALSE,ALHT Deer_147.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
358,O22,FALSE,ALHT Deer_147.2,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
359,O23,FALSE,ALHT Deer_147.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
360,O24,FALSE,ALHT Deer_147.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.551,27.551,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.207,0.981,N,N,N
361,P1,FALSE,eq02440775.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.08,TRUE,1,40,,,,,,0,0,N,N,N
362,P2,FALSE,eq02440775.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
363,P3,FALSE,eq02440775.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,N,N
364,P4,FALSE,eq02440775.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
365,P5,FALSE,eq02440775.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
366,P6,FALSE,eq02440775.2,E. muris,UNKNOWN,FAM,NFQ-MGB,29.837,29.837,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.43,0.177,Y,N,Y
367,P7,FALSE,eq02440775.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,14.1,14.1,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.563,0.142,N,N,Y
368,P8,FALSE,eq02440775.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.774,27.774,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.205,0.984,N,N,N
369,P9,FALSE,ALHT Deer_145.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.08,TRUE,1,40,,,,,,0,0,N,Y,N
370,P10,FALSE,ALHT Deer_145.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.183,TRUE,1,40,,,,,,0,0,Y,Y,N
371,P11,FALSE,ALHT Deer_145.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.16,TRUE,1,40,,,,,,0,0,N,Y,N
372,P12,FALSE,ALHT Deer_145.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,N,Y,Y
373,P13,FALSE,ALHT Deer_145.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,Y,Y,N
374,P14,FALSE,ALHT Deer_145.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0,0,Y,Y,Y
375,P15,FALSE,ALHT Deer_145.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.04,TRUE,1,40,,,,,,0.508,0,N,N,Y
376,P16,FALSE,ALHT Deer_145.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.898,27.898,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.203,0.98,N,N,N
377,P17,FALSE,POS,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,26.706,26.706,,,,,TRUE,0.08,TRUE,1,40,,,,,,1.349,0.974,N,N,N
378,P18,FALSE,POS,B. microti,UNKNOWN,FAM,NFQ-MGB,27.743,27.743,,,,,TRUE,0.183,TRUE,1,40,,,,,,1.434,0.99,N,N,N
379,P19,FALSE,POS,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,30.468,30.468,,,,,TRUE,0.16,TRUE,1,40,,,,,,1.269,0.961,N,N,N
380,P20,FALSE,POS,B. mayonii,UNKNOWN,FAM,NFQ-MGB,25.666,25.666,,,,,TRUE,0.04,TRUE,1,40,,,,,,1.364,0.899,N,N,Y
381,P21,FALSE,POS,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,Undetermined,,,,,TRUE,0.105,TRUE,1,40,,,,,,0,0,N,N,N
382,P22,FALSE,POS,E. muris,UNKNOWN,FAM,NFQ-MGB,24.39,24.39,,,,,TRUE,0.04,TRUE,1,40,,,,,,1.522,0.987,N,N,Y
383,P23,FALSE,POS,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.014,25.014,,,,,TRUE,0.04,TRUE,1,40,,,,,,1.365,0.963,N,N,Y
384,P24,FALSE,POS,Extraction Control,UNKNOWN,FAM,NFQ-MGB,28.272,28.272,,,,,TRUE,0.127,TRUE,1,40,,,,,,1.191,0.981,N,N,N
