293,M5,false,eq02440635,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
294,M6,false,eq02440635,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
295,M7,false,eq02440635,Powassan virus,UNKNOWN,FAM,NFQ-MGB,27.092,27.092,,,,,true,0.040,true,1,40,,,,,,1.124,0.911,N,N,Y
296,M8,false,eq02440635,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.883,27.883,,,,,true,0.127,true,1,40,,,,,,1.201,0.988,N,N,N
297,M9,false,eq02440616.3,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,27.703,27.703,,,,,true,0.080,true,1,40,,,,,,1.332,0.981,N,N,N
298,M10,false,eq02440616.3,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
299,M11,false,eq02440616.3,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
300,M12,false,eq02440616.3,B. mayonii,UNKNOWN,FAM,NFQ-MGB,18.735,18.735,,,,,true,0.040,true,1,40,,,,,,0.412,0.147,N,N,Y
301,M13,false,eq02440616.3,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
302,M14,false,eq02440616.3,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
303,M15,false,eq02440616.3,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
304,M16,false,eq02440616.3,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.307,27.307,,,,,true,0.127,true,1,40,,,,,,1.210,0.977,N,N,N
305,M17,false,ALHT Deer_147.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,29.385,29.385,,,,,true,0.080,true,1,40,,,,,,1.345,0.978,N,N,N
306,M18,false,ALHT Deer_147.1,B. microti,UNKNOWN,FAM,NFQ-MGB,34.844,34.844,,,,,true,0.183,true,1,40,,,,,,1.344,0.975,N,N,N
307,M19,false,ALHT Deer_147.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
308,M20,false,ALHT Deer_147.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
309,M21,false,ALHT Deer_147.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
310,M22,false,ALHT Deer_147.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
311,M23,false,ALHT Deer_147.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
312,M24,false,ALHT Deer_147.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.817,27.817,,,,,true,0.127,true,1,40,,,,,,1.197,0.978,N,N,N
313,N1,false,eq02440775.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.375,0.000,N,Y,N
314,N2,false,eq02440775.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
315,N3,false,eq02440775.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
316,N4,false,eq02440775.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
317,N5,false,eq02440775.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
318,N6,false,eq02440775.1,E. muris,UNKNOWN,FAM,NFQ-MGB,34.717,34.717,,,,,true,0.040,true,1,40,,,,,,0.000,0.117,Y,N,Y
319,N7,false,eq02440775.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,15.567,15.567,,,,,true,0.040,true,1,40,,,,,,0.549,0.091,N,N,Y
320,N8,false,eq02440775.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.626,27.626,,,,,true,0.127,true,1,40,,,,,,1.206,0.985,N,N,N
321,N9,false,ALHT Deer_140.3,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,33.566,33.566,,,,,true,0.080,true,1,40,,,,,,1.299,0.941,N,N,N
322,N10,false,ALHT Deer_140.3,B. microti,UNKNOWN,FAM,NFQ-MGB,35.036,35.036,,,,,true,0.183,true,1,40,,,,,,1.370,0.976,N,N,N
323,N11,false,ALHT Deer_140.3,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.232,0.000,N,Y,N
324,N12,false,ALHT Deer_140.3,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
325,N13,false,ALHT Deer_140.3,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
326,N14,false,ALHT Deer_140.3,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
327,N15,false,ALHT Deer_140.3,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.631,25.631,,,,,true,0.040,true,1,40,,,,,,0.460,0.227,N,N,Y
328,N16,false,ALHT Deer_140.3,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.694,27.694,,,,,true,0.127,true,1,40,,,,,,1.208,0.985,N,N,N
329,N17,false,NTC,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,28.330,28.330,,,,,true,0.080,true,1,40,,,,,,0.243,0.199,N,N,N
330,N18,false,NTC,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
331,N19,false,NTC,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,N,N
332,N20,false,NTC,B. mayonii,UNKNOWN,FAM,NFQ-MGB,31.861,31.861,,,,,true,0.040,true,1,40,,,,,,0.000,0.255,N,N,Y
333,N21,false,NTC,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,N,Y,N
334,N22,false,NTC,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
335,N23,false,NTC,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
336,N24,false,NTC,Extraction Control,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.127,true,1,40,,,,,,0.000,0.000,Y,Y,N
337,O1,false,EQ02440606,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
338,O2,false,EQ02440606,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
339,O3,false,EQ02440606,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,N,N
340,O4,false,EQ02440606,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,N,Y
341,O5,false,EQ02440606,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
342,O6,false,EQ02440606,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
343,O7,false,EQ02440606,Powassan virus,UNKNOWN,FAM,NFQ-MGB,13.990,13.990,,,,,true,0.040,true,1,40,,,,,,0.590,0.148,N,N,Y
344,O8,false,EQ02440606,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.892,27.892,,,,,true,0.127,true,1,40,,,,,,1.213,0.979,N,N,N
345,O9,false,eq02440616.4,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,Y,Y,N
346,O10,false,eq02440616.4,B. microti,UNKNOWN,FAM,NFQ-MGB,30.018,30.018,,,,,true,0.183,true,1,40,,,,,,1.405,0.984,N,N,N
347,O11,false,eq02440616.4,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.246,0.000,N,N,N
348,O12,false,eq02440616.4,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
349,O13,false,eq02440616.4,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
350,O14,false,eq02440616.4,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
351,O15,false,eq02440616.4,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.650,25.650,,,,,true,0.040,true,1,40,,,,,,0.389,0.152,N,N,Y
352,O16,false,eq02440616.4,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.521,27.521,,,,,true,0.127,true,1,40,,,,,,1.204,0.982,N,N,N
353,O17,false,ALHT Deer_147.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,33.320,33.320,,,,,true,0.080,true,1,40,,,,,,1.209,0.966,N,N,N
354,O18,false,ALHT Deer_147.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
355,O19,false,ALHT Deer_147.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,38.791,38.791,,,,,true,0.160,true,1,40,,,,,,1.013,0.221,N,N,N
356,O20,false,ALHT Deer_147.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.362,0.000,N,Y,Y
357,O21,false,ALHT Deer_147.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
358,O22,false,ALHT Deer_147.2,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
359,O23,false,ALHT Deer_147.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
360,O24,false,ALHT Deer_147.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.551,27.551,,,,,true,0.127,true,1,40,,,,,,1.207,0.981,N,N,N
361,P1,false,eq02440775.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,N,N
362,P2,false,eq02440775.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
363,P3,false,eq02440775.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,N,N
364,P4,false,eq02440775.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
365,P5,false,eq02440775.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
366,P6,false,eq02440775.2,E. muris,UNKNOWN,FAM,NFQ-MGB,29.837,29.837,,,,,true,0.040,true,1,40,,,,,,0.430,0.177,Y,N,Y
367,P7,false,eq02440775.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,14.100,14.100,,,,,true,0.040,true,1,40,,,,,,0.563,0.142,N,N,Y
368,P8,false,eq02440775.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.774,27.774,,,,,true,0.127,true,1,40,,,,,,1.205,0.984,N,N,N
369,P9,false,ALHT Deer_145.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
370,P10,false,ALHT Deer_145.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
371,P11,false,ALHT Deer_145.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
372,P12,false,ALHT Deer_145.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
373,P13,false,ALHT Deer_145.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
374,P14,false,ALHT Deer_145.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
375,P15,false,ALHT Deer_145.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.508,0.000,N,N,Y
376,P16,false,ALHT Deer_145.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.898,27.898,,,,,true,0.127,true,1,40,,,,,,1.203,0.980,N,N,N
377,P17,false,POS,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,26.706,26.706,,,,,true,0.080,true,1,40,,,,,,1.349,0.974,N,N,N
378,P18,false,POS,B. microti,UNKNOWN,FAM,NFQ-MGB,27.743,27.743,,,,,true,0.183,true,1,40,,,,,,1.434,0.990,N,N,N
379,P19,false,POS,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,30.468,30.468,,,,,true,0.160,true,1,40,,,,,,1.269,0.961,N,N,N
380,P20,false,POS,B. mayonii,UNKNOWN,FAM,NFQ-MGB,25.666,25.666,,,,,true,0.040,true,1,40,,,,,,1.364,0.899,N,N,Y
381,P21,false,POS,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,28.719,28.719,,,,,true,0.105,true,1,40,,,,,,1.206,0.979,N,N,N
382,P22,false,POS,E. muris,UNKNOWN,FAM,NFQ-MGB,24.390,24.390,,,,,true,0.040,true,1,40,,,,,,1.522,0.987,N,N,Y
383,P23,false,POS,Powassan virus,UNKNOWN,FAM,NFQ-MGB,25.014,25.014,,,,,true,0.040,true,1,40,,,,,,1.365,0.963,N,N,Y
384,P24,false,POS,Extraction Control,UNKNOWN,FAM,NFQ-MGB,28.272,28.272,,,,,true,0.127,true,1,40,,,,,,1.191,0.981,N,N,N
